ibge_code,municipality,uf,bioma,is_canavieiro,is_treated_ever,treatment_year,log_pib_total,log_pib_per_capita,log_population_2017,log_total_area_ha,population_density,share_vabc_agriculture,share_vabc_industry,share_vabc_services,share_vabc_public_admin,mb_share_sugarcane_baseline,mb_share_soybean_baseline,mb_share_pasture_baseline,mb_share_native_veg_baseline,mb_share_urban_baseline,mb_share_silviculture_baseline,mb_share_agriculture_total_baseline,log_sugarcane_area_ha,log_soybean_area_ha,log_maize_area_ha,log_cotton_area_ha,log_agriculture_total_area_ha,share_sugarcane_of_agriculture,share_family_farms,share_medium_large_farms,share_family_farms_area,share_medium_large_farms_area,tractors_per_farm,share_irrigated_farms,share_irrigated_area,share_financed_farms,share_tech_assistance,share_natural_vegetation_area,pct_farms_with_energy,hdim_education,hdim_income,hdim_longevity,social_vulnerability_infrastructure,social_vulnerability_human_capital,social_vulnerability_income_work,gini_index
4208708,,,,False,False,,12.684264534290836,10.329212699651652,9.262932822095353,6.0607573736039315,24.64110357727379,0.26637480080666903,0.19606083458166843,0.3794040067290664,0.15816035788259622,0.0,0.06,0.06,0.57,0.0,0.0,0.15,0.0,2.772588722239781,6.90875477931522,0.0,9.377886643187983,0.0,0.9024943310657596,0.10430839002267574,0.724628025760604,0.28771929824561404,0.800453514739229,0.29365079365079366,0.2730624028425494,0.3492063492063492,0.5419501133786848,0.4407294832826748,0.93,0.633,0.708,0.818,0.221,0.305,0.291,0.43
4208807,,,,False,False,,13.06756077469628,10.095800693457734,9.879604612072796,5.800576401647901,59.2643175817172,0.1814229293740876,0.17863003157287222,0.43919562732694334,0.20075367501442845,0.0,0.06,0.15,0.1,0.14,0.0,0.12,0.0,0.0,5.017279836814924,0.0,8.832441791585824,0.0,0.9204737732656514,0.10152284263959391,0.6164539468335908,0.3525729615478416,0.637901861252115,0.11844331641285956,0.241931550280465,0.13028764805414553,0.2521150592216582,0.16904913654435644,0.87,0.628,0.719,0.83,0.072,0.297,0.217,0.39
4208906,,,,False,False,,15.958285519939261,10.8176159482456,12.048459310960856,6.279965034566819,320.65431612140327,0.009958950134800162,0.43560445105063933,0.43494186690844006,0.1194945926785218,0.0,0.0,0.05,0.66,0.07,0.01,0.02,0.0,0.0,5.303304908059076,0.0,8.140898460607852,0.0,0.7848101265822784,0.22081575246132207,0.3806565598996922,0.622990995098598,0.6047819971870605,0.13924050632911392,0.03989513279379916,0.1279887482419128,0.43319268635724334,0.6102070311766804,0.97,0.755,0.793,0.865,0.07,0.183,0.11,0.42
4208955,,,,False,False,,10.537415373436103,10.0519075576544,7.3938782901077555,4.253482783560398,23.43186733958183,0.3486117232260908,0.042364477743499336,0.2622851476421331,0.34673865138827675,0.0,0.21,0.15,0.32,0.01,0.06,0.02,0.0,6.55250788703459,5.017279836814924,0.0,7.2991214627108,0.0,0.849624060150376,0.16541353383458646,0.8579704728088208,0.17604186133433003,0.35714285714285715,,,0.37969924812030076,0.6654135338345865,0.2523431867339582,0.82,0.611,0.708,0.823,0.065,0.24,0.338,0.4
4209003,,,,False,False,,14.271121735982899,10.883091054622035,10.29583364815114,5.489474772004391,122.78853730352922,0.0406637454205876,0.22294734573665684,0.6210933122620501,0.11529559658070541,0.0,0.14,0.05,0.42,0.03,0.09,0.0,0.0,6.803505257608338,7.824445930877619,0.0,8.239329427901795,0.0,0.8351254480286738,0.16845878136200718,0.6571271050521251,0.2504009623095429,0.5005973715651135,0.02031063321385902,0.0032076984763432237,0.22102747909199522,0.45280764635603343,0.30440011611993534,0.94,0.771,0.823,0.891,0.081,0.231,0.187,0.54
4209102,,,,False,False,,17.12562008325532,10.76766360014283,13.265732718329714,7.020932167054237,515.7861337289847,0.003996100721599637,0.3320268720570962,0.5364619849723444,0.12751508742969764,0.0,0.0,0.05,0.64,0.1,0.01,0.03,6.90875477931522,0.0,0.0,0.0,8.74687531957003,0.1589825119236884,0.6714092140921409,0.3346883468834688,0.28416437747995227,0.7030716723549488,0.5372628726287263,0.15989159891598917,0.07516856738533256,0.0921409214092141,0.3407859078590786,0.6035769509219453,0.96,0.749,0.795,0.889,0.333,0.215,0.143,0.49
4209151,,,,False,False,,11.596944870473802,10.010411844857636,8.494538500851432,6.007805306696034,12.049113636923988,0.31885200207608466,0.16570231252763307,0.2675746333211588,0.24786144057207665,0.0,0.02,0.01,0.76,0.0,0.1,0.02,2.3978952727983707,0.0,5.673323267171493,0.0,7.562681246721884,0.005197505197505198,0.771900826446281,0.23636363636363636,0.6109662366181718,0.39665111172110895,0.6528925619834711,0.01652892561983471,0.0005489980785067252,0.228099173553719,0.5140495867768595,0.7300475849996303,0.89,0.578,0.689,0.841,0.172,0.341,0.32,0.44
4209177,,,,False,False,,10.873925502480729,10.11924388541632,7.662937850461535,4.5263434054421205,23.266243710347844,0.33761825376102195,0.10878341735794485,0.2692269066222106,0.28437142225882256,0.0,0.2,0.14,0.19,0.01,0.04,0.17,2.3978952727983707,7.783640596221253,6.55250788703459,0.0,8.091933455979893,0.003060912151821243,0.8902077151335311,0.13056379821958458,0.8077065579844387,0.23255526738298135,0.543026706231454,0.01483679525222552,0.0016055329134247252,0.44510385756676557,0.5637982195845698,0.12907460074381974,0.95,0.61,0.708,0.862,0.062,0.269,0.388,0.55
4209201,,,,False,False,,11.440870768018875,10.629513261662012,7.719573989259581,4.225957449023992,33.37781731909846,0.3460011477156944,0.1617342218370478,0.3177181538173258,0.17454647662993195,0.0,0.24,0.05,0.35,0.01,0.03,0.01,0.0,3.044522437723423,7.550135342488429,0.0,7.584264818389059,0.0,0.9359605911330049,0.11822660098522167,0.8921047810954387,0.14068510716248397,1.0098522167487685,0.0049261083743842365,0.0,0.45320197044334976,0.9458128078817734,0.24762752075919336,1.0,0.708,0.763,0.883,0.003,0.162,0.243,0.39
4209300,,,,False,False,,15.439952741228073,10.374178445562,11.973566653021802,7.874621247502077,60.29923650183171,0.024193085963206767,0.2745077974343186,0.5436595452628756,0.15763957133959905,0.0,0.04,0.02,0.72,0.02,0.16,0.01,0.0,8.853808274977197,8.366602832783736,0.0,9.468387639298273,0.0,0.41828653707703384,0.5730741540676746,0.053748931423248394,0.8210847922840133,0.5925125989920806,0.038876889848812095,0.0016828885881753118,0.12814974802015838,0.2750179985601152,0.6365908494345093,0.94,0.697,0.755,0.867,0.15,0.299,0.234,0.54
