ibge_code,year,municipality,uf,bioma,is_treated_ever,treatment_year,is_post_treatment,emissions_burning_tco2e,emissions_soils_managed_tco2e,emissions_luc_tco2e,emissions_carbon_soil_tco2e,emissions_sugarcane_residues_tco2e,emissions_sugarcane_organic_tco2e,emissions_n_fertilizer_tco2e,emissions_liming_tco2e,emissions_other_residues_tco2e,emissions_sugarcane_direct_tco2e,area_algodão herbáceo (em caroço)_ha,area_sugarcane_ha,area_milho (em grão)_ha,area_soja (em grão)_ha
5201702,2022,Aragarças,GO,Cerrado,False,,False,3.36408326496,5073.306164382208,60983.01848821773,1198.617551010109,222.34251588181007,216.74260219669532,1745.480069663406,318.610683265176,2526.540917429741,439.0851180785054,,846.0,,
5201702,2023,Aragarças,GO,Cerrado,False,,False,7.648974971114404,5991.355631373547,70298.65446118134,2814.2697346786467,286.80871343284497,269.5317816161144,2103.368019420637,615.7333312721888,2672.324409686382,556.3404950489594,,846.0,,550.0
5201702,2024,Aragarças,GO,Cerrado,False,,False,10.287891516671998,6306.033786657222,58089.25002653402,1210.3146146482736,385.7584762633219,369.5490073861527,2371.270920957151,564.8342354908491,2571.031770614368,755.3074836494745,,924.0,,550.0
5201603,2015,Araçu,GO,Cerrado,False,,False,38.90963918159999,4834.242668379387,9830.786267094372,108.34410637732128,353.48483426888566,366.2185214255183,2045.34120708934,495.5828828532229,1564.0011846712946,719.703355694404,,850.0,1200.0,600.0
5201603,2016,Araçu,GO,Cerrado,False,,False,19.5034085909124,5328.337672333259,6465.0843326912,107.2179155545674,365.78694838254944,351.3723845984473,2516.2362869588137,619.6488157146704,1465.6791986076526,717.1593329809967,,855.0,1200.0,500.0
5201603,2017,Araçu,GO,Cerrado,False,,False,0.0,2256.736492774278,6423.071875516316,116.8990259315206,0.0,0.0,211.6466894594096,512.9996465101441,1522.4129256197643,0.0,,,1250.0,590.0
5201603,2018,Araçu,GO,Cerrado,False,,False,4.440752944515363,2093.590854089154,6055.710570707098,84.62732667712598,86.75628283727117,81.57183590814115,518.1238205604258,364.54944723618087,1032.849043248342,168.32811874541233,,215.0,190.0,620.0
5201603,2019,Araçu,GO,Cerrado,False,,False,4.116365449827854,2200.1700047605423,5421.983602376386,90.74575092566116,86.9614769853165,90.04357966047361,519.1208599122772,435.8221249164548,1058.4183458733935,177.0050566457901,,215.0,190.0,620.0
5201603,2020,Araçu,GO,Cerrado,False,,False,1.6512240848400102,2423.041860665264,5677.099321930673,153.27940591247744,86.51491716323281,86.06441236452609,618.9388279928189,458.0977564823229,1163.5591364363204,172.5793295277589,,215.0,200.0,700.0
5201603,2021,Araçu,GO,Cerrado,False,,False,0.0,1720.743901203398,5303.118574707727,86.66820316394238,0.0,0.0,90.1740479663737,432.7225641372293,1187.9804788737524,0.0,,,250.0,750.0
5201603,2022,Araçu,GO,Cerrado,False,,False,0.0,1927.609239081587,2683.937981891651,79.71883120251663,0.0,0.0,84.59182370709176,649.02176220684,1184.128842941613,0.0,,,270.0,800.0
5201603,2023,Araçu,GO,Cerrado,False,,False,0.0,1981.266084535275,3259.875210956643,123.75557699792682,0.0,0.0,83.04933863685261,697.0058251726264,1191.3441104997537,0.0,,,300.0,850.0
5201603,2024,Araçu,GO,Cerrado,False,,False,1.1635115405759997,2372.7243096597304,4529.716850777411,149.0832624188252,43.62744672025663,41.79423297819584,306.67410720170943,784.4127521217614,1186.3489604117644,85.42167969845246,,110.0,300.0,870.0
5202809,2015,Avelinópolis,GO,Cerrado,False,,False,62.25542269055997,5785.409341789728,13726.33170105718,120.57549365822132,565.575734830217,585.9496342808292,3023.2780522488697,377.1847857599931,1222.4943166861588,1151.525369111046,,1350.0,500.0,500.0
5202809,2016,Avelinópolis,GO,Cerrado,False,,False,28.794591028895987,6248.108323170786,7061.771180175703,105.70066337648296,540.0433228523502,518.7618393061069,3441.452442512698,472.0407471350349,1264.8831533809366,1058.8051621584573,,1206.0,550.0,550.0
5202809,2017,Avelinópolis,GO,Cerrado,False,,False,30.746766691871976,6137.771247878743,14454.854050280552,287.25789945411987,566.7213367233885,567.8074128309744,3310.92597350452,487.645951109189,1193.6719337051345,1134.528749554363,,1267.0,500.0,500.0
5202809,2018,Avelinópolis,GO,Cerrado,False,,False,17.4888522468264,4246.848878060686,8036.883518285704,110.76561910408302,341.6690437370194,321.2513291156619,1939.9466067109736,528.2555276381909,1104.6559088314248,662.9203728526813,,850.0,122.0,810.0
5202809,2019,Avelinópolis,GO,Cerrado,False,,False,26.94002414906885,6537.76917174018,8579.603104624563,127.97680151124857,569.1293250265469,589.3004982400709,3216.4545621852662,927.4187581967832,1224.3237440422206,1158.4298232666179,,1267.0,122.0,810.0
5202809,2020,Avelinópolis,GO,Cerrado,False,,False,10.919094539205677,7561.338488059312,3518.034744074789,86.21374449360941,572.0995522230503,569.1204868541481,3902.187039644892,987.9362056547272,1518.7810979527633,1141.2200390771984,,1270.0,670.0,812.0
5202809,2021,Avelinópolis,GO,Cerrado,False,,False,14.361639943199991,8394.614897906718,3858.6520772951903,90.6711112841978,513.6185838711922,507.0506291152564,4675.524387056478,1136.339575589607,1550.8676165444538,1020.6692129864487,,1270.0,900.0,850.0
5202809,2022,Avelinópolis,GO,Cerrado,False,,False,8.573242930559996,9188.89196474515,3130.7010688176115,94.90122252003763,566.6317544222015,552.3605795934695,4718.573190685826,1675.4773921874098,1664.6349421265115,1118.992334015671,,1270.0,1000.0,900.0
5202809,2023,Avelinópolis,GO,Cerrado,False,,False,14.518842573312003,8752.608997290678,2909.998841240351,115.40459758701353,544.4037370642551,511.6096628066932,4239.03725626501,1755.2526359269984,1691.09159949799,1056.0133998709484,,1270.0,950.0,1150.0
5202809,2024,Avelinópolis,GO,Cerrado,False,,False,20.62588640112,9391.307728435622,5542.480012182974,243.21264160259787,773.3956464045494,740.8977664316535,4832.683498947438,1584.0398944250944,1449.0768164971553,1514.293412836203,,1900.0,500.0,1450.0
5203203,2015,Barro Alto,GO,Cerrado,False,,False,302.430290228352,25228.6202299414,155335.74893141264,2225.2050412698545,2747.507385517318,2846.481644427396,14495.050647827602,1786.6480008200433,3283.59075815918,5593.989029944714,,7100.0,1500.0,1800.0
5203203,2016,Barro Alto,GO,Cerrado,False,,False,147.85967750769598,28473.74915246257,140206.52190410078,2063.1881203188664,2773.112195863493,2663.8321824444765,17400.191296441422,2252.059509490041,3315.2121750332744,5436.94437830797,,7300.0,1600.0,1850.0
5203203,2017,Barro Alto,GO,Cerrado,False,,False,154.48538397599998,27519.42346596038,166372.02499546995,2089.617319274372,2847.45918777368,2852.916115527709,16362.61653216432,2316.117215926988,3070.5168374712025,5700.375303301389,,7500.0,1000.0,1900.0
5203203,2018,Barro Alto,GO,Cerrado,False,,False,155.76050143103998,29216.15452368235,140765.07718210563,2214.6495784744443,3042.9979523441475,2861.152201541626,17226.293497276267,3117.7982412060296,2897.6592703111787,5904.150153885774,,8000.0,1000.0,1890.0
5203203,2019,Barro Alto,GO,Cerrado,False,,False,129.94427726438434,26938.823416180232,143309.71668683423,2422.731892826924,2745.1756687863867,2842.470627035214,15511.997916886034,2986.2965606738626,2782.1734978890127,5587.646295821601,,7200.0,900.0,1900.0
5203203,2020,Barro Alto,GO,Cerrado,False,,False,53.31952681228836,29816.73902529792,189403.5768785745,5105.288301073217,2793.6453251254816,2779.0981156254247,18396.75560569634,2940.178388803231,2835.896663397876,5572.743440750906,,7200.0,1000.0,1890.0
5203203,2021,Barro Alto,GO,Cerrado,False,,False,75.5261877216,37422.04599754402,129620.55229982942,2098.764290142272,2701.0601669571324,2666.520059712718,23535.96679871962,4841.747953379323,3605.586092125664,5367.58022666985,,7000.0,800.0,5000.0
5203203,2022,Barro Alto,GO,Cerrado,False,,False,41.19610239360003,35263.31629197318,143279.66377671948,3576.479255773059,2722.775962807981,2654.200187656931,21585.915334085246,5370.789177667016,2858.4707031064345,5376.976150464912,,9000.0,1260.0,1800.0
5203203,2023,Barro Alto,GO,Cerrado,False,,False,92.6912303856,41121.64329286712,153427.97551925038,5397.045483653588,3475.583674125708,3266.219664774326,25686.88300316966,5527.875156320817,3093.9168678270416,6741.803338900034,,9000.0,1182.0,2100.0
5203203,2024,Barro Alto,GO,Cerrado,False,,False,92.6912303856,39437.27044945966,186445.62703946867,5868.683808330537,3475.583674125708,3329.54056979407,21590.815946880324,6525.547038814733,4444.618293195263,6805.124243919778,,9000.0,750.0,6000.0
5203500,2015,Bom Jesus de Goiás,GO,Cerrado,False,,False,1405.6619123289595,136338.99535017277,46722.58399554976,940.1047297595596,12770.10474958753,13230.125952972405,68456.90986255118,19967.36898811583,21824.260790116507,26000.230702559937,,33000.0,20260.0,55000.0
5203500,2016,Bom Jesus de Goiás,GO,Cerrado,False,,False,682.8587994191039,154488.3296174184,27062.838383721435,917.3263913914166,12807.034998593565,12302.348257612888,80099.44827285659,25843.14555219772,23346.127529328325,25109.383256206453,,33000.0,15350.0,60000.0
5203500,2017,Bom Jesus de Goiás,GO,Cerrado,False,,False,714.41835407712,178346.17938999186,38363.020422498,960.8021757371804,13168.087840252118,13193.323427231384,80975.32179593432,31349.27295278368,39569.35531760084,26361.4112674835,,31300.0,34000.0,60800.0
5203500,2018,Bom Jesus de Goiás,GO,Cerrado,False,,False,654.5308854729217,177900.0397894279,18430.344017670108,683.5802973467996,12787.170854877517,12023.025521505184,77395.14276468607,39233.697437185925,36369.59210562344,24810.1963763827,,29900.0,37200.0,56900.0
5203500,2019,Bom Jesus de Goiás,GO,Cerrado,False,,False,618.9913207526417,185998.87893730123,33331.053958530705,1541.5356417976457,13076.681395232446,13540.14724364747,80550.24378529593,40853.86574708291,37885.9366111325,26616.828638879917,,30000.0,36000.0,57200.0
5203500,2020,Bom Jesus de Goiás,GO,Cerrado,False,,False,262.8448520504417,202753.8361881939,14396.757516000518,692.293763398476,13771.601813892788,13699.889640935016,96817.76263514187,40489.12094147885,37882.8639552945,27471.491454827803,,30900.0,33800.0,57000.0
5203500,2021,Bom Jesus de Goiás,GO,Cerrado,False,,False,387.45809121888,229611.0783790532,18798.87382851768,1003.49754482206,13856.751520602094,13679.556769653624,124304.0233811665,46173.96487122034,31504.184634959747,27536.308290255718,,30900.0,31150.0,61500.0
5203500,2022,Bom Jesus de Goiás,GO,Cerrado,False,,False,217.9496498256,256025.79355496628,18578.243065054503,910.379213545286,14404.956614044928,14042.153695509303,119531.46551385194,70220.13180861765,37734.48872149159,28447.11030955423,,31500.0,45280.0,63500.0
5203500,2023,Bom Jesus de Goiás,GO,Cerrado,False,,False,405.71897936724,273474.48571662104,12492.082408048407,748.8320682786032,15212.984606047385,14296.576960610922,123317.1691161848,71732.03604581594,48823.121786511154,29509.561566658307,,35000.0,45500.0,63000.0
5203500,2024,Bom Jesus de Goiás,GO,Cerrado,False,,False,345.88024888032,197542.89557970947,26760.653191812544,1525.0533542817766,12969.25007047629,12424.285621700035,83366.59725897516,56956.02054409997,31734.14488300716,25393.535692176323,,30000.0,31400.0,64000.0
5203609,2015,Brazabrantes,GO,Cerrado,False,,False,29.59863078796801,3389.66367136157,7880.257667234937,106.62564733579326,268.89653357717344,278.58307173702576,1568.9556474010935,269.1126599879495,996.0711533399416,547.4796053141993,,650.0,850.0,
5203609,2016,Brazabrantes,GO,Cerrado,False,,False,14.903664273036,3960.103687496308,6078.217842522873,134.09518754467587,279.51862100104995,268.50363260663045,1947.4559222902717,401.2483242073347,1055.3325820726348,548.0222536076803,,665.0,900.0,196.0
5203609,2017,Brazabrantes,GO,Cerrado,False,,False,0.0,1620.3325548148894,6130.7537307265375,109.599044813312,0.0,0.0,218.9362639977023,317.19631608473765,1076.102492188503,0.0,,,937.0,202.0
5203609,2018,Brazabrantes,GO,Cerrado,False,,False,0.0,1032.631382971326,6148.654389386365,114.22316701273408,0.0,0.0,59.83785974725221,232.0521105527638,732.5910529018036,0.0,,,120.0,450.0
5203609,2019,Brazabrantes,GO,Cerrado,False,,False,0.0,744.6409791863892,5089.554365161484,113.4822554633566,0.0,0.0,49.907436480851565,84.62339200036004,601.9069137101111,0.0,,,120.0,10.0
5203609,2020,Brazabrantes,GO,Cerrado,False,,False,0.0,772.8895499842527,3753.4315238724935,96.13913628761604,0.0,0.0,70.54393459838418,89.59086504187931,604.4986363747388,0.0,,,122.0,12.0
5203609,2021,Brazabrantes,GO,Cerrado,False,,False,0.0,823.9939623189078,7218.848273417346,390.01823896728376,0.0,0.0,71.02074876857208,104.00524787157968,640.7118517095057,0.0,,,140.0,50.0
5203609,2022,Brazabrantes,GO,Cerrado,False,,False,0.0,980.0629868442124,3980.885323033208,169.88163182635307,0.0,0.0,49.517165096834205,227.157616772394,695.1320910057339,0.0,,,150.0,200.0
5203609,2023,Brazabrantes,GO,Cerrado,False,,False,0.0,1001.3316134821712,3534.7877892625347,113.42885828568328,0.0,0.0,49.75306001286101,244.08659591952588,699.2358435805339,0.0,,,160.0,220.0
5203609,2024,Brazabrantes,GO,Cerrado,False,,False,5.679773441496,2822.457319652394,10217.316155783376,661.7130762815946,212.9708254370423,204.0218478277718,1335.8608625733036,403.815272735882,657.5323971091435,416.99267326481413,,530.0,185.0,245.0
5203906,2015,Buriti Alegre,GO,Cerrado,False,,False,93.92923423488,15368.807689848743,74714.08964596887,1813.06916524992,853.3247929017309,884.0643604938828,4727.954903520661,2737.115416597,6108.453712949229,1737.3891533956137,,2150.0,1700.0,8200.0
5203906,2016,Buriti Alegre,GO,Cerrado,False,,False,44.9600715057648,17242.282301944404,96725.92523374614,3203.232441428387,843.227340415656,809.9982863538129,5467.205331316618,3348.1295979573715,6715.827242514702,1653.2256267694688,,2150.0,1350.0,8500.0
5203906,2017,Buriti Alegre,GO,Cerrado,False,,False,60.12404133119999,20238.8858082219,56883.63573511063,968.3623640425628,1108.2003325389453,1110.324109827,6891.021650801746,3947.049755475574,7124.014915371176,2218.524442365945,,2400.0,3200.0,7700.0
5203906,2018,Buriti Alegre,GO,Cerrado,False,,False,54.46355370984,25116.441918533845,51010.297481730224,1175.8241755784316,1064.0212434716868,1000.4366650660754,6831.843038648214,6666.031055276382,9495.454331042807,2064.4579085377623,,2300.0,5320.0,11300.0
5203906,2019,Buriti Alegre,GO,Cerrado,False,,False,45.60731953536015,25514.493161410654,63208.0290213965,1348.5387972230235,963.4907095778044,997.6389025067286,6455.760133374928,7374.240902069943,9664.326388031352,1961.1296120845332,,2300.0,5400.0,11500.0
5203906,2020,Buriti Alegre,GO,Cerrado,False,,False,20.51520832680013,26710.862153689377,50268.919607882606,727.3800194213677,1074.882304149256,1069.2851233168394,8133.27383088299,6794.172267590868,9579.831962887383,2144.1674274660954,,2500.0,5300.0,11000.0
5203906,2021,Buriti Alegre,GO,Cerrado,False,,False,30.7773589069056,29854.269421875462,55611.4223215775,920.8034328840536,1100.6976612406313,1086.622367499302,10411.360062194986,8349.141473603318,8847.031192475188,2187.320028739933,,2500.0,5650.0,11800.0
5203906,2022,Buriti Alegre,GO,Cerrado,False,,False,17.3970027,34287.76102849728,62817.04506401478,1944.6952496405431,1149.8209302398568,1120.8615657335013,9865.799973893245,12569.924509694129,9521.937384074508,2270.682495973358,,2500.0,5700.0,13000.0
5203906,2023,Buriti Alegre,GO,Cerrado,False,,False,28.32927919668,41402.234805548,55101.79093991245,1543.425310199097,1062.2448301325644,998.256775923144,9586.26651693956,16631.97632350145,13064.073694189246,2060.501606055708,,2300.0,7300.0,19500.0
5203906,2024,Buriti Alegre,GO,Cerrado,False,,False,35.060249129320795,36698.39697586134,41225.258822717136,1077.7508673349628,1314.631696846891,1259.3912215593598,8796.702965581584,14351.448988460672,10916.805438550797,2574.022918406251,,3000.0,6120.0,19000.0
5204102,2015,Cachoeira Alta,GO,Cerrado,False,,False,457.12190920961655,40255.59862917017,115562.15390393804,2208.479616734013,4152.844017994653,4302.443127797514,21671.721758797587,1635.9653082071795,8386.248022372616,8455.287145792166,,12278.0,300.0,
