geocode,treated,pscore_LEAN_std,wipw_LEAN_std,watt_LEAN_std,pscore_LEAN_lasso,wipw_LEAN_lasso,watt_LEAN_lasso,pscore_FULL_std,wipw_FULL_std,watt_FULL_std,pscore_FULL_lasso,wipw_FULL_lasso,watt_FULL_lasso,pscore_FULL2_std,wipw_FULL2_std,watt_FULL2_std,pscore_FULL2_lasso,wipw_FULL2_lasso,watt_FULL2_lasso,pscore_RICH_std,wipw_RICH_std,watt_RICH_std,pscore_RICH_lasso,wipw_RICH_lasso,watt_RICH_lasso
4107801,0,0.02622544306860813,1.0269317398795579,0.02693173987955804,0.033934901937639685,1.0351269308928592,0.03512693089285911,0.016148495056529127,1.0164135491742292,0.016413549174229266,0.01539706891534018,1.0156378459064492,0.01563784590644925,0.027329670027202806,1.0280975672692383,0.02809756726923822,0.024282899141983515,1.0248872333185817,0.024887233318581645,0.01130753830764774,1.0114368610521138,0.01143686105211376,0.015571788990510673,1.015818105186708,0.01581810518670779
4108007,1,0.2399999270248503,4.1666679335967345,1.0,0.2277832536587863,4.390138361523167,1.0,0.22137217422200978,4.517279570092309,1.0,0.25670163436535104,3.8955731718355495,1.0,0.11254174957398573,8.885591380846563,1.0,0.14801753517691446,6.755956304803844,1.0,0.14074427961608474,7.105084503098459,1.0,0.24165941235977714,4.13805524988707,1.0
4108106,0,0.00782133461390205,1.007882990117368,0.007882990117368068,0.013862152901227965,1.014057013369896,0.014057013369896069,0.006186275489861909,1.0062247837167988,0.006224783716798833,0.012162632651356264,1.012312383650763,0.01231238365076306,0.005870421590742439,1.0059050869406139,0.00590508694061383,0.00967289662135266,1.0097673754341894,0.009767375434189514,0.004486523914421546,1.0045067435270316,0.004506743527031738,0.012857449921093072,1.0130249171409593,0.013024917140959344
4108601,0,0.041512164562641736,1.0433100588529636,0.043310058852963663,0.03594932831131421,1.0372898742431695,0.037289874243169534,0.054455046607509924,1.0575911768257367,0.057591176825736765,0.052414447652343855,1.0553136838383472,0.0553136838383472,0.11475979415077038,1.129636897863986,0.12963689786398586,0.09621999371446058,1.1064639547735922,0.10646395477359223,0.09919537767777578,1.1101186375154866,0.11011863751548656,0.07220256934797666,1.0778214801664574,0.07782148016645749
4108908,0,0.057803470932930354,1.0613496963209632,0.06134969632096326,0.08717596594696193,1.0955013920480283,0.09550139204802832,0.04737948163758969,1.0497359449269859,0.04973594492698599,0.07474535217626492,1.080783546834454,0.08078354683445398,0.24227273594543566,1.3197360678947265,0.31973606789472664,0.2646081793168912,1.359819312473581,0.359819312473581,0.025766641768900145,1.0264481210289127,0.026448121028912655,0.06497091521613378,1.0694854483923908,0.06948544839239085
4109005,0,0.0036155993650239986,1.0036287193604394,0.0036287193604394538,0.0065514912762966795,1.006594696372048,0.006594696372047977,0.0027298038354997343,1.002737276062193,0.0027372760621931307,0.006027178063480313,1.0060637252150797,0.006063725215079614,0.008112904597085328,1.0081792621707513,0.008179262170751182,0.012022294886839032,1.0121685892552221,0.012168589255222134,0.002419613208027151,1.0024254819361558,0.0024254819361557048,0.005217375357634907,1.0052447391303307,0.005244739130330718
4109104,0,0.013719761343399759,1.0139106116148968,0.01391061161489687,0.031024229673918078,1.0320175494826642,0.03201754948266429,0.010849463395347364,1.0109684653587603,0.01096846535876037,0.027022603242088168,1.027773104834841,0.027773104834840998,0.033734082249544356,1.034911799774621,0.03491179977462105,0.05372178378204074,1.056771658547476,0.056771658547476095,0.005801389894384565,1.0058352424107375,0.005835242410737502,0.023738667381112046,1.024315894308168,0.02431589430816792
4109203,0,0.04539254286085739,1.0475510038407767,0.04755100384077664,0.05668420717039123,1.06009038288266,0.06009038288266006,0.054549568457653984,1.0576969099994649,0.0576969099994649,0.06335353007452948,1.0676386791694956,0.06763867916949558,0.07521300640587177,1.0813300867409057,0.08133008674090561,0.08136031358325752,1.0885660774145438,0.08856607741454386,0.05422165653500828,1.0573301946588878,0.057330194658887654,0.06711925594960536,1.0719483775152074,0.07194837751520738
4109708,0,0.09635081835053562,1.1066241416549096,0.10662414165490959,0.11197451657105387,1.1260938099869442,0.12609380998694428,0.22366494971259396,1.288103634673961,0.288103634673961,0.21709810360419898,1.2772992434986308,0.2772992434986307,0.1933582261980882,1.2397076775316764,0.2397076775316765,0.19242438543750745,1.2382741404862183,0.2382741404862183,0.18257128032552014,1.2233482576905599,0.22334825769055985,0.15292347035683732,1.1805308788584397,0.18053087885843971
4109906,0,0.2932804093055359,1.4149883676174044,0.4149883676174045,0.26675611777755226,1.3638027186384696,0.3638027186384695,0.4971595899319851,1.9887025385742938,0.9887025385742937,0.4465034708883533,1.8066960629454794,0.8066960629454794,0.45557948393257375,1.8368154220627322,0.8368154220627322,0.4306537423171087,1.7564004092514292,0.7564004092514292,0.41831803770184167,1.7191525005333073,0.7191525005333075,0.4202214860566762,1.724796583437645,0.7247965834376452
4110003,0,0.008477807714882348,1.0085502954758319,0.00855029547583188,0.012430922512023565,1.0125873954494844,0.012587395449484302,0.0027771187464779496,1.0027848526128753,0.0027848526128753438,0.00966452382131946,1.0097588383469924,0.009758838346992373,0.012963755144846599,1.0131340213821114,0.013134021382111472,0.024023169597826376,1.0246144876082017,0.024614487608201802,0.0015612447086558424,1.0015636860051573,0.0015636860051573935,0.010237437712413814,1.0103433268770567,0.01034332687705682
4110300,0,0.014607349572951936,1.0148238872764288,0.014823887276428766,0.029842120150499755,1.0307600657277856,0.030760065727785606,0.012536614117111397,1.012695776163794,0.012695776163794104,0.035720269123994494,1.0370434719099033,0.037043471909903376,0.023540287538305917,1.0241077918913417,0.024107791891341743,0.04654281560901636,1.0488147935439234,0.04881479354392339,0.015240916867367145,1.0154767974506862,0.015476797450686133,0.032898862667068526,1.0340180167275959,0.03401801672759574
4110409,0,0.21062522543250373,1.2668253815786128,0.2668253815786129,0.28988425364581993,1.408221131743833,0.40822113174383284,0.4945078247513468,1.9782699890618423,0.9782699890618423,0.48424072089066156,1.938889013740856,0.938889013740856,0.38083878508552327,1.6150882450512143,0.6150882450512144,0.3675263373018305,1.581093504722302,0.5810935047223021,0.37368086732918987,1.596630132845701,0.5966301328457012,0.49438726834210805,1.9777982977624475,0.9777982977624478
4110607,0,1.4224221749874764e-05,1.0000142244240813,1.4224424081237161e-05,2.495620800939107e-05,1.0000249568308373,2.49568308372527e-05,1.6434656963728554e-05,1.0000164349270662,1.643492706611711e-05,4.0967660037540915e-05,1.0000409693384555,4.096933845547072e-05,0.0021171085642824054,1.002121600222283,0.002121600222282984,0.001664543240529894,1.001667318564376,0.0016673185643760362,6.067328487706044e-06,1.0000060673653004,6.067365300404377e-06,4.921947544962494e-05,1.0000492218981256,4.922189812563132e-05
4110904,0,0.02702785649959329,1.0277786539729254,0.027778653972925373,0.043988058630852596,1.0460120388955136,0.046012038895513516,0.03294005790500792,1.0340620642745766,0.03406206427457657,0.052140881596062776,1.0550091048170331,0.055009104817033104,0.1046737944551704,1.116911348966351,0.11691134896635093,0.1152926056187337,1.1303172171397589,0.13031721713975877,0.03656292664024192,1.0379505082908398,0.03795050829083979,0.05447696783866129,1.0576156962714427,0.05761569627144275
4111001,0,0.03367806877502083,1.034851810444091,0.034851810444090914,0.03443644423113992,1.0356646064626154,0.03566460646261533,0.01666192236871451,1.0169442460815212,0.016944246081521213,0.02102317118983734,1.0214746361416833,0.02147463614168342,0.01637668527280078,1.0166493463784383,0.01664934637843831,0.020191483586501895,1.020607581224555,0.020607581224555003,0.016616789416682185,1.0168975728259846,0.016897572825984624,0.022303175540281345,1.0228119545674155,0.022811954567415332
4111100,0,0.034962854415703674,1.0362295426405943,0.0362295426405943,0.036569335754627716,1.0379574131401261,0.03795741314012611,0.01938271354805872,1.0197658289486096,0.019765828948609544,0.016062092515652843,1.0163242948497828,0.01632429484978285,0.04981082624464883,1.0524220098696617,0.05242200986966182,0.035619541380192264,1.0369351546496182,0.03693515464961814,0.03609346460984759,1.0374449838077282,0.03744498380772814,0.017119776884608237,1.017417968621186,0.01741796862118605
4111308,0,0.04904171219421577,1.0515708342028054,0.051570834202805366,0.054632455729115764,1.057789646006148,0.057789646006147916,0.08769087290436273,1.0961196926567305,0.09611969265673048,0.0773176787958768,1.0837966405327626,0.08379664053276248,0.06802283198907529,1.0729876592730843,0.07298765927308416,0.06352381270157063,1.0678328115152886,0.06783281151528878,0.06308916249993632,1.067337424197457,0.06733742419745682,0.07023877754182609,1.0755449634220315,0.07554496342203154
4111555,1,0.43937550555377686,2.275957551934142,1.0,0.3856454596583342,2.593055291992698,1.0,0.5058451128651837,1.9768897130108616,1.0,0.487467791406682,2.051417586204635,1.0,0.39711366627414985,2.5181707025656577,1.0,0.3999891256109289,2.5000679667794374,1.0,0.5128259461199066,1.9499793400979455,1.0,0.4775599550935573,2.0939779169802732,1.0
4111803,1,0.3720747110439376,2.687632269321072,1.0,0.3948935433398021,2.532328058702924,1.0,0.5135764638614856,1.9471297272487658,1.0,0.5484393934912897,1.8233555281908866,1.0,0.4285967983340641,2.333195217246031,1.0,0.44291186740679095,2.25778551804202,1.0,0.4750807203349293,2.104905455424513,1.0,0.4552230961045533,2.196725097116613,1.0
4111902,0,0.7048460269076531,3.3880621342241697,2.3880621342241697,0.651720540031913,2.8712574668963553,1.8712574668963555,0.7822886028772013,4.593236795205335,3.5932367952053346,0.6852832687371905,3.177460556315111,2.177460556315111,0.575658160742872,2.356590624555536,1.3565906245555357,0.5029274864811756,2.0117789111308997,1.0117789111308997,0.8156931631838611,5.425734700213978,4.425734700213978,0.7225016191743143,3.603624630257441,2.603624630257441
4112108,0,0.03397040777146389,1.0351649763576056,0.03516497635760564,0.056366084166415496,1.0597329994403848,0.05973299944038467,0.08334534315890399,1.0909233837813275,0.09092338378132744,0.10730209851209609,1.1201997880058308,0.12019978800583081,0.07560875109213028,1.0817930191155085,0.08179301911550863,0.09073402204268989,1.099788207457763,0.09978820745776308,0.052672793407148095,1.0556014786027212,0.055601478602721195,0.08090604884921626,1.0880280506121436,0.08802805061214364
4112405,0,0.07836052743594248,1.0850229723971552,0.08502297239715513,0.08966685140106201,1.0984989413370974,0.09849894133709745,0.07094442851288604,1.0763618783312685,0.07636187833126842,0.06714960184900448,1.071983248313022,0.07198324831302193,0.04850067046483451,1.0509728897954436,0.05097288979544365,0.05206383039364688,1.0549233503931676,0.0549233503931676,0.0742736521184766,1.0802328380178958,0.08023283801789588,0.06857807291580544,1.0736272906205766,0.07362729062057653
4112603,0,0.027438082073990767,1.0282121699073952,0.02821216990739525,0.037787454687414034,1.0392714217575894,0.03927142175758926,0.018599675946717353,1.018952180359895,0.018952180359895144,0.02642560747774003,1.0271428744230615,0.02714287442306144,0.024938768392676714,1.0255766177387309,0.02557661773873095,0.03023247115487154,1.03117496745934,0.031174967459340095,0.011319386324663887,1.0114489817723693,0.01144898177236937,0.02642745514666066,1.0271448237590162,0.027144823759016064
4113007,1,0.15688929838678486,6.373921040392849,1.0,0.12397672162872776,8.06603035523631,1.0,0.2201697521492941,4.541949973772572,1.0,0.12547512340969136,7.969707244159305,1.0,0.18847404713018995,5.3057702915948,1.0,0.12277315836719041,8.145102832731535,1.0,0.21736499534675405,4.600556765843269,1.0,0.13547959176411817,7.381185512730859,1.0
4113106,0,0.009522957793332744,1.009614516427475,0.009614516427474892,0.01144758426166891,1.0115801489930294,0.011580148993029294,0.004422473207003983,1.0044421183564176,0.0044421183564175805,0.006384503740202519,1.0064255275448453,0.006425527544845358,0.008596976581699318,1.0086715254832062,0.00867152548320605,0.012241036054402469,1.0123927359823754,0.012392735982375417,0.003158723328455283,1.0031687324776541,0.0031687324776540826,0.005660361556664542,1.0056925836382484,0.005692583638248581
4113502,0,0.25976612562078955,1.3509243964802877,0.35092439648028767,0.23246852181038313,1.3028781599403696,0.30287815994036965,0.34127054434121806,1.5180739094169098,0.5180739094169098,0.31415319146115367,1.4580515467155668,0.4580515467155667,0.2421052529997641,1.319444426759813,0.31944442675981327,0.22265617976016586,1.286432044563588,0.2864320445635879,0.35751298104687973,1.5564516799567683,0.5564516799567683,0.3176958077806173,1.46562194898323,0.4656219489832299
4113601,0,0.2509094652494339,1.3349521234212127,0.33495212342121283,0.2557307977652292,1.343599865475237,0.343599865475237,0.18587689695385154,1.2283154675974295,0.22831546759742935,0.22858011644324855,1.2963108954222757,0.29631089542227557,0.14888136928290957,1.1749243453377034,0.1749243453377034,0.19206769948871943,1.2377274672236447,0.23772746722364485,0.18612220761278825,1.2286856937905468,0.22868569379054693,0.24942538590420438,1.332312579215969,0.3323125792159689
4113809,0,0.020848725989585537,1.0212926506281232,0.021292650628123255,0.026240883527301737,1.0269480234725354,0.026948023472535533,0.016171326659449193,1.0164371369707492,0.016437136970749288,0.020158772652351182,1.0205735093499988,0.02057350934999883,0.012659982400555405,1.0128223126530778,0.012822312653077789,0.01680091517430718,1.0170880093702341,0.01708800937023425,0.025477633417194646,1.0261437133624063,0.026143713362406246,0.024649175422344363,1.0252721121479729,0.025272112147972908
4114104,0,0.1381303866192247,1.160268310281173,0.160268310281173,0.15371059168205478,1.1816288732569211,0.18162887325692106,0.23143629176354713,1.301128311528788,0.301128311528788,0.21310607116068964,1.2708193103929861,0.27081931039298623,0.22781678712937628,1.2950294481052724,0.2950294481052725,0.19171220133380834,1.2371830944994657,0.2371830944994656,0.27841308012189236,1.3858344330422767,0.38583443304227666,0.24790230949814773,1.329614507036619,0.32961450703661904
4114203,0,0.01724190584836409,1.017544404824514,0.017544404824513943,0.033562797842825114,1.034728379420732,0.03472837942073207,0.010982438083075498,1.0111043913737885,0.011104391373788366,0.024003796597801927,1.024594149561369,0.024594149561368947,0.027669170169036545,1.028456538988738,0.028456538988737755,0.04073356492119088,1.0424632442370867,0.04246324423708663,0.006177682777326983,1.0062160837709815,0.006216083770981397,0.019511892177696524,1.0199001823908227,0.01990018239082275
4114708,0,0.029223961694137785,1.0301037114030314,0.030103711403031353,0.04611468471006142,1.048344055591258,0.04834405559125796,0.015226932469682942,1.0154623770407025,0.015462377040702496,0.030956936509029313,1.0319458831865604,0.03194588318656053,0.026161749524930136,1.026864573775129,0.026864573775129068,0.04216463644147767,1.044020755597109,0.04402075559710891,0.00889544699815364,1.008975286180667,0.008975286180667024,0.021837417474842722,1.0223249364318032,0.022324936431803336
4114807,0,0.1540053324645368,1.1820405475050835,0.18204054750508347,0.15962662960619223,1.189947272521724,0.18994727252172391,0.09216728053234631,1.1015245193920666,0.10152451939206654,0.08425839234157059,1.0920110996780206,0.09201109967802061,0.09221175303384678,1.1015784830240096,0.10157848302400954,0.08266404550504673,1.0901131642120776,0.09011316421207767,0.0754948500526572,1.0816597398694396,0.08165973986943953,0.09637980465354182,1.1066596399127497,0.10665963991274975
4115002,0,0.04092899071850367,1.0426756625134215,0.042675662513421496,0.055443893764303205,1.0586983593650796,0.05869835936507957,0.04288709789383246,1.0448088180605002,0.04480881806050006,0.05570911816464393,1.0589957175657208,0.058995717565720626,0.052988676282944736,1.0559535825558688,0.055953582555868686,0.06511628516813489,1.069651748271009,0.06965174827100906,0.038585406153058825,1.040133992556391,0.04013399255639101,0.053605461793765186,1.0566417700332116,0.05664177003321175
4115101,0,0.14252397054896235,1.1662133583375005,0.1662133583375004,0.142417807307518,1.1660689885133695,0.16606898851336946,0.13849144028122304,1.160754572567951,0.16075457256795095,0.1807565770484441,1.220638423189554,0.22063842318955393,0.12573842780994368,1.1438224346232724,0.14382243462327235,0.16574331599333206,1.198671846651944,0.198671846651944,0.09619578132828127,1.106434313251664,0.10643431325166414,0.15341055735259065,1.1812100997537287,0.18121009975372873
4115200,1,0.008896627620471345,112.40214187440834,1.0,0.015998609986549533,62.5054302117951,1.0,0.010605872829862176,94.28738360735134,1.0,0.017433346591271583,57.36133305011406,1.0,0.027264079829102988,36.678296361667485,1.0,0.03681851883572638,27.160245214146496,1.0,0.03744303805168251,26.707234563063583,1.0,0.028430664145974463,35.173290179420285,1.0
4115507,0,0.010519264645819272,1.0106310959576732,0.010631095957673135,0.01965274037446581,1.020046713224835,0.02004671322483486,0.009473946891746042,1.0095645610350348,0.009564561035034827,0.022771493487859444,1.023302117504875,0.023302117504875042,0.00824003975681887,1.0083085021448117,0.008308502144811734,0.017873753255283915,1.0181990383767128,0.01819903837671272,0.008141607019757458,1.008208436887139,0.008208436887139025,0.01583369929815189,1.0160884388002924,0.01608843880029244
4115903,0,0.02124358038570326,1.0217046651853123,0.021704665185312215,0.035557266375865204,1.0368681987392345,0.036868198739234505,0.015621562544759509,1.015869468438524,0.015869468438524,0.035823483253172,1.0371544863735553,0.037154486373555264,0.1497214316059972,1.1760851527620995,0.17608515276209943,0.15927175639137223,1.1894449931974878,0.18944499319748764,0.007280015254640014,1.0073334025369776,0.0073334025369776274,0.030515959857025186,1.0314764953247966,0.031476495324796516
4116000,0,0.00967852969686003,1.0097731191204986,0.009773119120498728,0.02328591896049126,1.0238410804272509,0.023841080427250774,0.005236678694669186,1.0052642458588015,0.005264245858801472,0.01429016602602795,1.0144973353551885,0.0144973353551886,0.011534292966252734,1.0116688853079847,0.011668885307984631,0.0228167127467483,1.0233494709174606,0.023349470917460553,0.006945161088109739,1.0069937336952304,0.006993733695230456,0.015630299477284393,1.0158784849523348,0.015878484952334942
4116109,0,0.13115889127067737,1.1509584318155672,0.15095843181556734,0.17221535673516244,1.2080436719095604,0.2080436719095605,0.2699060817099956,1.3696867963811539,0.3696867963811538,0.31181369881197046,1.4530948934520787,0.45309489345207876,0.22279636476704706,1.2866640796144344,0.2866640796144344,0.23403946297262368,1.305550288375051,0.3055502883750509,0.39909940574982306,1.664168765297748,0.6641687652977479,0.3092170874838895,1.4476327973394651,0.44763279733946504
4116307,0,0.008117185888631622,1.0081836138031122,0.008183613803112257,0.014866210344113624,1.0150905496291083,0.015090549629108232,0.004319536369143091,1.0043382757088468,0.004338275708846825,0.010251613319307129,1.0103577974536415,0.010357797453641567,0.017572347462414248,1.0178866580322992,0.01788665803229919,0.035285741208167784,1.0365763653709836,0.0365763653709837,0.00405490730665464,1.0040714165232631,0.004071416523263254,0.011278347884399412,1.011406999998702,0.011406999998702119
